"ID","1","1.5","2","2.5","3","3.5","4","4.5","5","5.5","6","6.5","7","7.5","8","8.5","9","9.5","10","10.5","11","11.5","12","12.5","13","13.5","14","14.5","15","15.5","16","16.5","17","17.5","18","18.5","19","19.5","20","20.5","21","21.5","22","22.5","23","23.5","24","24.5","25","25.5","26","26.5","27","27.5","28","28.5","29","29.5","30","30.5","31","31.5","32","32.5","33","33.5","34","34.5","35","35.5","36","36.5","37","37.5","38","38.5","39","39.5","40","40.5","41","41.5","42","42.5","43","43.5","44","44.5","45","45.5","46","46.5","47","47.5","48","48.5","49","49.5","50"
206,21.76029296875,11.5989125,9.60101484375,7.7186984375,5.03938515625,4.16643046875,3.8274921875,5.20229453125,6.413959375,4.19634921875,3.159810703125,3.483589765625,4.56011796875,5.226528125,5.61290390625,6.5981421875,13.312740625,28.25451796875,23.35033125,9.1162203125,4.01605546875,2.239766328125,1.683009921875,1.530096953125,1.217062890625,0.9497596875,0.81605875,0.742553671875,0.68902375,0.617248515625,0.548716015625,0.507019921875,0.462601484375,0.45830875,0.498461875,0.527680625,0.55213265625,0.488268046875,0.409722265625,0.3534275,0.3067295390625,0.2589358125,0.227826265625,0.2001980234375,0.1933982421875,0.18238125,0.1791908515625,0.1680693671875,0.146402703125,0.131213921875,0.140488609375,0.135016375,0.122092859375,0.1279786640625,0.1414446328125,0.1462582578125,0.1660734140625,0.1834530546875,0.1655017890625,0.1368055234375,0.1156191015625,0.1012432109375,0.0948526875,0.0870481171875,0.086217125,0.0881271484375,0.0860520390625,0.07465203125,0.069857109375,0.0746400625,0.0767370859375,0.0747281640625,0.077895890625,0.0776900625,0.0925918203125,0.08400115625,0.0688745625,0.0695025859375,0.06654959375,0.0643693359375,0.0620702109375,0.0655973125,0.0674717109375,0.06236559375,0.0669767109375,0.067981703125,0.063340171875,0.0648628828125,0.067689515625,0.07175121875,0.0603809609375,0.0644139296875,0.07581515625,0.076397765625,0.072355609375,0.06982084375,0.0668987078125,0.0672193203125,0.0700714921875
208,25.75516796875,16.6457515625,8.7495546875,5.83285078125,3.9988328125,2.944921875,2.93898828125,2.77680234375,2.46734546875,2.123886328125,1.91557171875,2.312930625,3.5819375,5.4239921875,8.2181109375,10.6428328125,12.7362453125,15.67309765625,12.83819453125,5.336984375,3.200418125,2.083535859375,1.14463484375,0.7578659375,0.5849584375,0.5582015625,0.623175078125,0.57846875,0.508383359375,0.5002690625,0.488438984375,0.508924140625,0.54291703125,0.5557275,0.5990103125,0.56403109375,0.529994921875,0.475061171875,0.424402265625,0.401737109375,0.32984765625,0.293730859375,0.3069664921875,0.27499578125,0.25175796875,0.2511986796875,0.220198171875,0.1958776953125,0.198104328125,0.186351703125,0.1834164765625,0.202637015625,0.191566296875,0.2006975390625,0.2422109375,0.262988421875,0.243993953125,0.1994017265625,0.161622578125,0.1341864375,0.154707515625,0.1636395234375,0.1282338203125,0.15855840625,0.1522557578125,0.1365569765625,0.1309761015625,0.159433125,0.1538795390625,0.1277114921875,0.12410596875,0.1017470546875,0.12239759375,0.1359948125,0.122061515625,0.11363084375,0.1115763515625,0.112308171875,0.106580765625,0.12153796875,0.128234015625,0.1144627265625,0.1159260703125,0.1334756796875,0.0961972109375,0.107602125,0.1015907734375,0.097851109375,0.105621234375,0.120232546875,0.135367375,0.126105,0.1121317890625,0.090474703125,0.0920374296875,0.0896126796875,0.1057897109375,0.1028169296875,0.1119074296875
210,16.59362109375,9.3084578125,5.5180859375,3.8442496875,3.44863203125,2.78985234375,3.453415546875,3.317070703125,2.80938890625,2.33425453125,2.071415390625,2.35010375,3.01075359375,2.446916484375,1.92774484375,2.1846965625,2.6097884375,2.53323859375,1.59516375,0.926183203125,0.636082890625,0.581826796875,0.54930921875,0.514238515625,0.575985234375,0.566261953125,0.554086796875,0.5110959375,0.449149140625,0.418811484375,0.39573921875,0.32770359375,0.31451640625,0.31631953125,0.2761978046875,0.27038446875,0.2476979609375,0.23158234375,0.204922875,0.208882140625,0.1990897265625,0.17103503125,0.1700207265625,0.1547659296875,0.152674015625,0.14390196875,0.137307078125,0.1322362578125,0.1248434453125,0.120050234375,0.1112546953125,0.10183609375,0.10453396875,0.0950688125,0.09622859375,0.0858890234375,0.08087096875,0.0762289921875,0.080526203125,0.079958015625,0.0928678125,0.116878078125,0.1292491953125,0.107080578125,0.0866008046875,0.0673767734375,0.0636805546875,0.068413875,0.0723046953125,0.0658625859375,0.0662094140625,0.0566899375,0.05571665625,0.0517934609375,0.049252359375,0.054135875,0.058897578125,0.0581351484375,0.0585313359375,0.051141125,0.05238803125,0.0565469375,0.0526576953125,0.0501887890625,0.04580209375,0.046961875,0.046735,0.053351640625,0.05336128125,0.0522211796875,0.0486664921875,0.0467959375,0.0501945625,0.0479988515625,0.0463301953125,0.0484859296875,0.0482878828125,0.0429214375,0.0457505625
212,11.61092265625,6.254759375,3.95932359375,2.8576175,2.439076015625,2.17995390625,2.140087890625,1.897148515625,1.469387109375,1.357539765625,1.479346015625,1.639123984375,1.825264140625,1.868233359375,2.023853046875,2.709161875,3.57074703125,1.956333046875,1.038370859375,0.761814140625,0.55016171875,0.3881668515625,0.294902375,0.275859578125,0.2405283828125,0.22853090625,0.222676953125,0.220801453125,0.20423878125,0.216879578125,0.2446766953125,0.2259260625,0.21637678125,0.2220374296875,0.2007585234375,0.1886796640625,0.17914284375,0.167881328125,0.1693079921875,0.162105,0.157999890625,0.144039921875,0.1332964375,0.1192314921875,0.120353390625,0.11435675,0.097447390625,0.09524309375,0.0907299765625,0.0878791796875,0.0799276875,0.0731900859375,0.0734621953125,0.080260921875,0.0801530078125,0.0708009765625,0.0674881171875,0.0735866875,0.0678490546875,0.0715778125,0.088113953125,0.1472797109375,0.256185296875,0.1893254453125,0.096875484375,0.0676035,0.0547410390625,0.05081959375,0.052486828125,0.05084721875,0.0468015859375,0.048523671875,0.04813597734375,0.04615049375,0.0467065,0.047176328125,0.047250046875,0.03967633046875,0.04340250625,0.04540090859375,0.04401133984375,0.04117024375,0.04121229375,0.03929241796875,0.040419978125,0.041096046875,0.04145110703125,0.04006817734375,0.03981770234375,0.03842484375,0.0383480703125,0.03588031875,0.03392348515625,0.0352542578125,0.03730526640625,0.0343120109375,0.036063709375,0.0353404953125,0.03596585
213,24.999525,16.25802421875,10.779796875,6.902809375,4.62653046875,4.29012578125,3.85149921875,3.6308,3.80926171875,3.773412734375,3.48810546875,4.01298984375,4.1400359375,4.00017765625,4.70132328125,7.58835,16.75751796875,16.2471578125,8.18377265625,5.2524534375,2.2482103125,1.10264734375,0.871021484375,0.760672421875,0.64514375,0.644647421875,0.589286875,0.593203046875,0.573905,0.550706015625,0.614107265625,0.556509921875,0.499829375,0.534500078125,0.547925859375,0.495135703125,0.494438984375,0.446104375,0.36563203125,0.371173125,0.339536640625,0.265093828125,0.215856625,0.1940470234375,0.192066171875,0.183642328125,0.1697443984375,0.1781953203125,0.1756223515625,0.169092515625,0.157529859375,0.1591640703125,0.15253815625,0.1479606328125,0.155973015625,0.1544553359375,0.142988609375,0.1374466640625,0.1298072890625,0.127367453125,0.1350168984375,0.1271360234375,0.12500471875,0.1310098046875,0.12072628125,0.10232878125,0.107634859375,0.09746,0.1039167734375,0.11284953125,0.108054453125,0.1058394375,0.098449234375,0.091366,0.0813890234375,0.074548703125,0.0823690703125,0.0936617578125,0.089138890625,0.0897375234375,0.1014686171875,0.09637621875,0.08237971875,0.092338125,0.100218796875,0.099214078125,0.089119921875,0.07763990625,0.06991928125,0.0731576640625,0.0705001953125,0.07497434375,0.0862279921875,0.0793929453125,0.08125090625,0.0826294140625,0.0851988828125,0.0842496953125,0.0709604296875
218,16.4435265625,8.405134375,5.656953125,4.0075921875,2.36016015625,1.946922890625,1.817764921875,1.899644296875,1.634113203125,1.300776796875,1.197458515625,1.2653603125,1.441427890625,1.40442046875,1.60144703125,2.959354765625,6.61098828125,4.34448671875,3.5893328125,4.70973515625,4.24059125,2.440336953125,1.42761609375,0.88261296875,0.604987421875,0.523450625,0.433676015625,0.440779921875,0.380625,0.34338453125,0.35291046875,0.324225234375,0.30668234375,0.293415,0.28339390625,0.23299471875,0.2045144453125,0.1942263828125,0.18456296875,0.1755981015625,0.170698078125,0.147762734375,0.13798709375,0.1214825390625,0.114412421875,0.108009015625,0.101302765625,0.1003258125,0.0886015,0.0857283984375,0.0824458359375,0.08566703125,0.0814878828125,0.07579925,0.075418796875,0.0733033125,0.0716218828125,0.0693095859375,0.0717178203125,0.071760484375,0.07517621875,0.0666325703125,0.0665604609375,0.0720567265625,0.0639343125,0.0589797578125,0.059879234375,0.0612509296875,0.06439884375,0.0677472578125,0.0651648359375,0.065884765625,0.061445515625,0.0570038046875,0.0588899765625,0.057261703125,0.0551006328125,0.0576142109375,0.058117796875,0.0572337109375,0.0555868046875,0.05505809375,0.0531756640625,0.0546358203125,0.0544416328125,0.055438578125,0.059195890625,0.0560734140625,0.0563780390625,0.05453025,0.0552685390625,0.057027640625,0.0524709453125,0.05175090625,0.0520124296875,0.053152578125,0.05606815625,0.0561983046875,0.05426684375
219,33.308140625,23.4174125,15.995453125,11.9131203125,8.9048265625,7.16683828125,7.58966015625,6.908980078125,5.81652875,5.02763703125,4.06631015625,4.271210234375,5.001266015625,5.47737796875,5.9620434375,7.135162734375,10.28165453125,8.78018390625,6.393303828125,6.1560259375,4.65921109375,3.43646296875,2.9325090625,2.290468984375,2.123848828125,1.95732921875,2.020535703125,2.206711953125,2.47812359375,2.225479140625,1.961865546875,1.65745484375,1.301701484375,1.12311765625,1.0620203125,1.008960703125,0.94662625,0.909363828125,0.89407984375,0.896036953125,0.950385625,1.045411015625,0.91382125,0.65305390625,0.63256484375,0.56177,0.46544734375,0.4163328125,0.364565,0.3163378125,0.2524843515625,0.2385412890625,0.234305078125,0.2075600078125,0.1879791953125,0.171089671875,0.1689747578125,0.1683145390625,0.1465884296875,0.1474152578125,0.14425565625,0.146058171875,0.144205140625,0.1361058515625,0.134693515625,0.138733625,0.1285801953125,0.1225729921875,0.120589609375,0.1160580078125,0.1135885703125,0.1053402421875,0.1064555078125,0.113214296875,0.1060701875,0.0947601484375,0.0965141875,0.0996859921875,0.10126315625,0.0973097734375,0.0918486875,0.091637390625,0.0949953828125,0.0951693203125,0.095971078125,0.0920986796875,0.09003159375,0.094643,0.091601203125,0.0919493984375,0.084733609375,0.0856600703125,0.09373525,0.08910275,0.08491146875,0.079976703125,0.0855130078125,0.0818346875,0.0763495703125
220,22.95747734375,10.9656421875,6.43120859375,4.4858640625,3.46234140625,3.005825,2.0970871875,1.77888734375,1.62938859375,1.591115859375,1.662756171875,2.108708984375,2.051820390625,2.0492534375,1.912635546875,1.90022046875,2.4676609375,2.83510078125,2.699420703125,1.9079325,1.201385,0.761432421875,0.653295,0.708187109375,0.7230521875,0.751355703125,0.7294059375,0.663069609375,0.59757734375,0.526146484375,0.464023984375,0.436679296875,0.393405703125,0.325303359375,0.290952890625,0.29500890625,0.28986046875,0.264290078125,0.2229054375,0.2142379296875,0.189935234375,0.160446125,0.14914440625,0.147909609375,0.1322384765625,0.1221914375,0.1167518671875,0.113428515625,0.11269525,0.1039929375,0.1050133984375,0.0989929140625,0.0926678828125,0.088820171875,0.0894325703125,0.08687890625,0.09326809375,0.0946606953125,0.088108484375,0.0939919765625,0.090568453125,0.0757328359375,0.064536859375,0.0607955625,0.067285109375,0.0631396171875,0.057926046875,0.05556890625,0.0558980390625,0.0496403515625,0.0483025,0.0459834765625,0.04669390625,0.0463155,0.0430376484375,0.0429864140625,0.045484578125,0.0432391796875,0.04187090625,0.0404722265625,0.039794125,0.04029765625,0.03817196875,0.0375900625,0.0398307421875,0.037093203125,0.037495875,0.037127265625,0.03604772421875,0.03548263046875,0.0348911984375,0.03511325,0.0380508828125,0.0366961875,0.034387765625,0.036024375,0.0383407,0.0350122265625,0.035775759375
221,13.2905171875,8.05626796875,5.92280234375,3.97216015625,2.84800234375,2.435298828125,2.2836746875,2.55406578125,2.8875203125,2.644648515625,2.683323046875,3.0879178125,2.904211640625,3.184965390625,3.88316546875,6.8564275,18.27185,17.53925,5.698007421875,2.062061796875,1.02463390625,0.75984234375,0.56650953125,0.52560375,0.502239765625,0.513376484375,0.524843203125,0.474321171875,0.467254453125,0.48131046875,0.46355109375,0.467672421875,0.43585921875,0.453212109375,0.56761265625,0.606994453125,0.440714296875,0.33019484375,0.27761815625,0.2388403046875,0.23329565625,0.237757453125,0.1962119921875,0.161014984375,0.1553737109375,0.1606459296875,0.1588241328125,0.1499925625,0.145036203125,0.13530553125,0.12868971875,0.1246042890625,0.129822453125,0.129753171875,0.1228727109375,0.1047627265625,0.1037002734375,0.099664734375,0.0914623671875,0.0835827890625,0.085882234375,0.0914834921875,0.0919323359375,0.0863535390625,0.08255565625,0.0866381875,0.1010421953125,0.09413953125,0.086328328125,0.0765338125,0.0715792734375,0.0751421328125,0.0740671953125,0.0637851796875,0.0678882421875,0.073019578125,0.0730137578125,0.064179484375,0.064999828125,0.0618346328125,0.056847015625,0.06137215625,0.0628776484375,0.05993225,0.05509984375,0.0521084765625,0.0586869921875,0.053556578125,0.0523081484375,0.0535060859375,0.0557695859375,0.0605284140625,0.0558315546875,0.0575975703125,0.058077328125,0.061687328125,0.05792225,0.05888584375,0.051536296875
223,18.24684609375,10.15755234375,6.11541875,4.6980546875,3.976075,3.73023203125,3.396859375,2.82871953125,2.09394921875,1.6149884375,1.349621796875,1.28935828125,1.38722671875,1.84805203125,2.235146328125,2.989612578125,4.753351328125,5.69226953125,5.449437734375,2.968411328125,1.3425440625,0.873969921875,0.66696234375,0.58014546875,0.492940390625,0.45322859375,0.465367109375,0.513132890625,0.599568515625,0.655887890625,0.61525734375,0.539720234375,0.50736140625,0.47689859375,0.523251796875,0.550879296875,0.54608921875,0.60714734375,0.555573359375,0.53720484375,0.47140109375,0.3973628125,0.35058828125,0.2945271328125,0.2637071875,0.229620078125,0.209058734375,0.1873519140625,0.1735476953125,0.16042884375,0.145385546875,0.13674928125,0.1129395859375,0.109506078125,0.1054672578125,0.103184296875,0.0963738359375,0.0934479765625,0.092321015625,0.0877336796875,0.0828419296875,0.088060875,0.0935541796875,0.095324609375,0.09322159375,0.082228453125,0.0763902109375,0.073309703125,0.068453453125,0.06119340625,0.0608774921875,0.062001,0.058732375,0.0546004609375,0.05275096875,0.0535160703125,0.05132025,0.0473508359375,0.048628265625,0.0520818046875,0.052567328125,0.047896203125,0.04248546875,0.0438456484375,0.0403460703125,0.03823490625,0.0390633828125,0.0382128046875,0.0374881484375,0.04077684375,0.0353018046875,0.0348589453125,0.037166046875,0.0354290234375,0.03281128125,0.0351600390625,0.033148234375,0.035057609375,0.0339452890625
