1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
36.33033594,11.18460859,6.150492188,5.167896094,3.893446094,3.295713281,4.691957031,4.33165625,2.535717031,2.634738047,2.132640859,1.522987969,1.465198047,1.740261641,1.518538125,1.192749766,0.851631172,0.687426797,0.629158828,0.524415703,0.440190469,0.397498281,0.333743125,0.28321125,0.245487906,0.213559453,0.216868828,0.198215945,0.175313852,0.167912086,0.21522625,0.407302383,0.358947875,0.18740682,0.130562922,0.11298668,0.106830016,0.105018164,0.111399281,0.10687693,0.101661242,0.103839492,0.097830258,0.100040156,0.099106711,0.087844586,0.085456602,0.088942594,0.093670156,0.087887805
45.10009219,11.30217031,3.986070313,2.824149922,2.1749175,1.586271953,1.207624766,1.009777422,0.926078516,1.041783828,1.222970859,0.863315391,0.609822344,0.530056484,0.415990938,0.337432891,0.302978742,0.268046102,0.239076211,0.225154,0.210325992,0.219902352,0.208515586,0.18397643,0.152546148,0.142084398,0.146273969,0.145053805,0.140346039,0.140274234,0.166141563,0.219700727,0.191230633,0.126603297,0.108058313,0.09965882,0.104736578,0.10366207,0.106670477,0.102985891,0.09914175,0.101412305,0.098579805,0.09776732,0.091782164,0.094447352,0.102450813,0.109368648,0.103241273,0.097960922
22.84556563,9.169503125,4.586991406,3.529646875,2.808510156,3.0324875,3.516617969,6.51140625,11.20899766,9.538202344,4.882694531,1.668461094,1.056772031,0.883488984,0.736025469,0.695134063,0.647873906,0.599617266,0.498792344,0.480337891,0.479770859,0.378266016,0.289819375,0.241469375,0.194793422,0.187939102,0.163867734,0.148828195,0.134959211,0.135134,0.156247656,0.263407844,0.269691242,0.147691672,0.094960172,0.079236094,0.0826245,0.082539227,0.071343703,0.070677578,0.079510063,0.083594734,0.071590859,0.071583016,0.070208398,0.063777461,0.062426906,0.067576227,0.064275461,0.068451125
46.30921875,14.54788516,7.510165625,6.0925125,4.029539063,2.162721094,1.556175547,1.2448525,0.948888516,0.936739141,0.844939063,0.651711563,0.549804688,0.508264453,0.49427375,0.490026484,0.504569297,0.465566094,0.424449219,0.434122578,0.397023742,0.358563359,0.29806232,0.262423992,0.254204336,0.241134781,0.201118516,0.1835225,0.172521117,0.171543156,0.180945914,0.242750695,0.312099609,0.273945227,0.214608188,0.189703039,0.194773523,0.172157148,0.145364758,0.127448031,0.119929547,0.113326664,0.105720641,0.116768281,0.113908859,0.113284609,0.105287102,0.107000391,0.10187218,0.10315732
29.53239375,8.832278906,4.849359375,3.819069531,2.7303025,2.108129063,1.798617891,2.030483203,2.715003828,2.118166484,1.386223281,0.961114688,0.787761953,0.698115625,0.551367109,0.455827734,0.430030156,0.397498672,0.392698047,0.395061094,0.371543203,0.311504484,0.249211938,0.202434648,0.183585773,0.159683156,0.142446711,0.125626469,0.111741289,0.102095531,0.101372297,0.09555282,0.097305781,0.087490586,0.082319367,0.075024383,0.077457141,0.079623203,0.076818039,0.076800711,0.072886656,0.074777406,0.068067094,0.066791523,0.068630711,0.070664195,0.07074282,0.070480688,0.063626734,0.064417906
15.99466406,6.477314844,3.6206,2.955857031,2.340789063,1.818469453,1.466280469,1.880457813,3.623375781,4.393672656,2.3281,1.046265,0.776424063,0.58205875,0.496912578,0.401860313,0.354355234,0.348308672,0.316468281,0.2457275,0.19638518,0.16675193,0.135605727,0.120729289,0.11326993,0.102447195,0.100583367,0.109556484,0.135679906,0.135592648,0.090512859,0.06960007,0.065541656,0.063169984,0.06106225,0.056663891,0.049826938,0.048285352,0.047115328,0.041296398,0.043778516,0.046696656,0.047154023,0.043706914,0.042805414,0.04128475,0.039053398,0.03952793,0.039964664,0.038778891
21.71332734,7.631179688,4.191354688,3.933042969,2.664184375,1.972135,1.786705391,2.525796797,3.47828125,1.98635625,1.684683984,1.003874766,0.729881328,0.666792188,0.689777891,0.685540391,0.666655469,0.57650625,0.550683828,0.526124766,0.479654375,0.444888906,0.402964531,0.328263438,0.247331305,0.214922242,0.188242953,0.177382797,0.157057414,0.155749586,0.165508797,0.178926938,0.191153203,0.162470797,0.128752547,0.121894797,0.1121085,0.119276477,0.125410883,0.114872359,0.110249328,0.108157898,0.109909117,0.108322656,0.111844516,0.105063609,0.093381305,0.091539664,0.094099484,0.086772516
25.03794844,5.869059375,3.125809375,2.337859922,1.495428594,1.052494453,0.974084141,1.259586953,2.585038672,4.279386719,3.161405469,1.287904141,0.636177969,0.474081328,0.418325625,0.380873359,0.370449844,0.349787188,0.344483984,0.368499609,0.352289297,0.310673828,0.28010793,0.232326797,0.205720828,0.195067156,0.19848825,0.202580141,0.21724443,0.176355859,0.147302328,0.142182188,0.131527547,0.124495422,0.118829039,0.117839688,0.120138234,0.116896148,0.114040141,0.110886922,0.112604453,0.107436461,0.098823516,0.101138531,0.101998086,0.098558688,0.107420242,0.108996742,0.102599867,0.101628156
20.31778125,5.363329688,2.956273516,2.639087031,2.142382969,1.940224141,2.639452344,4.089582813,3.220603906,1.669961484,1.305459766,1.213904609,1.195145391,1.148554688,1.009210313,0.921098672,0.760937734,0.596028594,0.564710156,0.521628047,0.479942891,0.493476563,0.426993594,0.358663453,0.275171195,0.229858039,0.187500625,0.161054219,0.157291039,0.139933102,0.103531852,0.086538586,0.070983828,0.07084,0.072136094,0.06974068,0.059395844,0.054923898,0.052605352,0.049307133,0.052267547,0.0563515,0.050315898,0.04894632,0.053692641,0.048357703,0.049932906,0.047267258,0.047649234,0.049532617
15.28375625,5.286186719,2.44487,2.116635781,1.717891641,1.414018672,1.604792266,1.013807188,0.867647266,0.693200625,0.519695938,0.411346406,0.411915469,0.421074219,0.378871953,0.33429618,0.303334672,0.245847398,0.20650325,0.189548102,0.159178492,0.147667828,0.150762266,0.133544344,0.122033938,0.11807993,0.111040719,0.09965257,0.101778625,0.107161703,0.116706313,0.155953898,0.100972719,0.070268844,0.068063438,0.071971359,0.067056203,0.065049852,0.065091695,0.064643961,0.070102633,0.066849008,0.062248172,0.066160875,0.066419039,0.049971055,0.053596422,0.054180805,0.052487477,0.057009492
28.74640234,9.661578906,5.268540625,3.77745,2.661457891,1.929126016,1.792820313,1.840358438,1.817603828,1.901628984,1.418801172,1.049089688,0.855974219,0.777494609,0.561882578,0.485540703,0.407338516,0.327113516,0.309188359,0.275513109,0.212105578,0.184317531,0.169086648,0.157486133,0.142441438,0.130022672,0.124111859,0.127395922,0.126250109,0.129289695,0.131980336,0.107207398,0.09492632,0.089142727,0.088752641,0.083953992,0.078577961,0.070854609,0.071206516,0.073183453,0.068936992,0.066407734,0.069689117,0.067155156,0.069157438,0.066432945,0.067152453,0.060428539,0.063269086,0.062522367
11.42695547,4.416793828,2.455482031,1.990568125,1.490606094,1.301817109,1.359419766,1.629976563,1.373897344,0.933130078,0.477222344,0.306321672,0.255600266,0.220381578,0.225377,0.226512461,0.216755992,0.21229407,0.208694586,0.195536836,0.176681266,0.15958218,0.158013094,0.141587172,0.129692758,0.11598643,0.113168891,0.113810633,0.115875352,0.109682,0.169855539,0.272044641,0.147160688,0.09965043,0.092666633,0.08276768,0.080374531,0.083895422,0.085302109,0.090890414,0.086512867,0.089114492,0.085595469,0.084099828,0.080745297,0.081767625,0.085356781,0.081209086,0.079759719,0.076780953
30.66399609,11.53290703,5.063011719,3.660995313,3.375550781,2.865568125,2.156771719,1.732393984,1.798541328,2.55889,1.79380875,0.591405781,0.458012656,0.437110234,0.382146406,0.362048438,0.359263672,0.326357578,0.333046797,0.332219063,0.339183203,0.262849922,0.248498906,0.229968352,0.207412484,0.180426141,0.183612664,0.172632984,0.168798906,0.170358711,0.163408648,0.173649078,0.173532734,0.163398508,0.154514688,0.137923133,0.127637883,0.127693008,0.134060438,0.126946836,0.135592141,0.137326922,0.132406023,0.117638305,0.125594156,0.143641438,0.147754625,0.145536227,0.151117484,0.142048734
15.83768203,5.529278125,2.639778906,1.768842031,1.068407656,0.808999766,0.699985625,0.530615078,0.457415938,0.451212891,0.496018047,0.438427266,0.401012188,0.377980625,0.357487891,0.352989844,0.350832422,0.375453203,0.383541172,0.410075492,0.455476563,0.510158664,0.530608922,0.493548953,0.45962857,0.427446313,0.389040031,0.329984758,0.275278547,0.257147461,0.245236461,0.204495711,0.212157586,0.201891758,0.208008555,0.199961242,0.197407156,0.195276375,0.217688828,0.213964508,0.209664516,0.21527532,0.200811563,0.198922594,0.192996586,0.193364523,0.200645711,0.202731156,0.195367344,0.192678461
17.37261797,6.121870313,3.252660156,2.420297656,1.782109766,1.324717578,1.192823672,1.656451563,3.170005469,2.564444922,0.971515,0.769766328,0.723019141,0.603426172,0.484731484,0.374742578,0.292786719,0.290596328,0.266560828,0.247676344,0.231838039,0.228655055,0.214382148,0.210767617,0.204823172,0.197907977,0.185361578,0.171092984,0.171293609,0.170661695,0.162005875,0.158304141,0.152223992,0.1475235,0.148693922,0.150076133,0.147572836,0.144517398,0.142997,0.136396805,0.132305734,0.131046781,0.130733258,0.128068867,0.128268336,0.132464523,0.127430547,0.121802039,0.128492188,0.124875414
21.38932109,7.50061875,3.804851563,3.386407813,3.417094531,2.62715625,2.332124219,2.825525,8.369646094,7.496505469,1.872151406,0.978584453,0.801286875,0.769913281,0.758316953,0.700941719,0.656786563,0.686548594,0.735387969,0.709475313,0.731173438,0.765685703,0.808797813,0.666571563,0.479275,0.359308813,0.307440367,0.275553008,0.256600461,0.243318875,0.212363758,0.204265281,0.213209148,0.207517086,0.207832609,0.216624336,0.216021469,0.217517141,0.211925594,0.211640117,0.218222672,0.208911805,0.20780257,0.207072133,0.192200117,0.200449359,0.209328297,0.196116836,0.195112664,0.20302368
15.36766016,5.395258594,2.36167375,1.770324141,1.569405234,1.534629063,1.451535391,1.007970938,0.744536719,0.591407734,0.469981016,0.419682969,0.460733203,0.506313516,0.464175156,0.447782891,0.412710234,0.354198594,0.309840523,0.256132086,0.241514883,0.24211957,0.248061445,0.232080281,0.236554984,0.231518125,0.214910586,0.200086055,0.194377633,0.196352109,0.175107992,0.166378227,0.159283164,0.147390094,0.131839695,0.123524789,0.114207766,0.102767945,0.106915664,0.108301086,0.111292352,0.109906125,0.114447758,0.110232586,0.107775023,0.113331227,0.109280297,0.113060023,0.121425742,0.111463539
13.47212188,4.170263281,2.033280625,1.570766563,1.332672891,1.029734844,1.067640781,1.391408125,2.166336563,1.395495781,0.698670156,0.384166328,0.299124219,0.312401953,0.33459625,0.298847891,0.274271797,0.248985859,0.181712258,0.149418805,0.13314743,0.123988906,0.120505156,0.11375543,0.105895609,0.102994383,0.094158258,0.083736383,0.077750742,0.072626086,0.068435961,0.065802469,0.066904711,0.065823375,0.063663664,0.064425461,0.061205633,0.055880047,0.055592422,0.055714367,0.057200367,0.054888063,0.056509188,0.056975906,0.058872047,0.057229492,0.057627969,0.058995219,0.059383109,0.054906469
35.40521094,15.61197813,9.32529375,7.528717188,5.105759375,3.723433594,3.40175,3.17985,3.7210875,3.874553281,2.559756172,2.019972891,1.355344063,0.953170547,0.862696094,0.872059063,0.889071328,0.947526172,0.900001719,0.920585859,0.95055125,0.887117188,0.657303281,0.521971719,0.409687891,0.288458438,0.234470703,0.201513141,0.18814143,0.167737016,0.163808055,0.155979195,0.161614875,0.166822313,0.14605407,0.139294305,0.134357219,0.132062289,0.127071602,0.126299102,0.126415336,0.119497,0.11038107,0.113620883,0.116777547,0.113293125,0.106987719,0.11586125,0.110374359,0.108745953
23.85797578,7.19045625,3.065591406,2.022308047,1.298767109,1.040335469,1.374325391,1.352244844,1.605853203,1.358125859,0.567542266,0.378247109,0.420393047,0.433148438,0.420902969,0.371392813,0.274757422,0.215561844,0.20787282,0.183848055,0.153855133,0.134967758,0.129633625,0.125386242,0.127378602,0.104745563,0.097210078,0.09687443,0.104754531,0.106249031,0.1010835,0.081228961,0.07636057,0.070256648,0.060755984,0.05810732,0.054084758,0.052091008,0.052115922,0.049527539,0.050845758,0.045217102,0.047404477,0.044556502,0.041510626,0.04448422,0.040980781,0.036995133,0.037361869,0.038811747
20.08913281,6.14668125,3.054518047,2.444322891,2.375133047,1.915606953,1.431349219,1.495402031,1.915753281,0.912683828,0.556976641,0.481898125,0.463916945,0.4823175,0.41768725,0.419866328,0.39105957,0.351860227,0.273215383,0.252825813,0.234238164,0.212067867,0.187475758,0.180552938,0.171842414,0.154026672,0.149386953,0.140811195,0.127656828,0.126585328,0.117476695,0.122914203,0.127687109,0.151362781,0.139337492,0.129039703,0.112104883,0.102942977,0.094972469,0.098620906,0.117459633,0.103818547,0.101010766,0.101277625,0.109576953,0.11471325,0.119511492,0.10635332,0.100338398,0.111827789
20.95064844,5.566799219,2.4491625,2.118727422,2.0897625,1.673804531,1.137413594,1.061360781,1.46439375,1.150630078,0.622898359,0.445014063,0.362774297,0.321507813,0.321650313,0.318069063,0.298682734,0.2436875,0.1973325,0.181693055,0.185133016,0.160857695,0.144844578,0.143504242,0.135687359,0.118202664,0.119440156,0.110692266,0.114238594,0.110240367,0.141097875,0.137900461,0.099047953,0.09342875,0.087030109,0.08834518,0.087198539,0.073577031,0.076175031,0.072837117,0.077788977,0.070702328,0.066638914,0.066423844,0.063322281,0.065870875,0.066002453,0.066221477,0.062192359,0.060433617
16.65000859,7.560257031,4.116332031,3.167941406,1.952067188,1.585909141,1.292925156,1.267898125,1.179132109,1.301977109,1.057419688,0.725158516,0.594537422,0.515361406,0.487434531,0.497753516,0.431192109,0.428185547,0.367956875,0.326219688,0.349783281,0.295106406,0.249665609,0.198739398,0.150241867,0.136207758,0.113876539,0.10015793,0.093449203,0.088647484,0.08340693,0.087192898,0.108462148,0.085974273,0.065081398,0.059856617,0.057710781,0.051440938,0.047276867,0.044314141,0.041689,0.039526188,0.04006368,0.042343453,0.040598484,0.038720125,0.038254992,0.039222344,0.038905617,0.035609227
15.38596094,6.293078906,4.011361719,3.073875781,2.177526563,1.719205859,1.400985,1.248860313,1.356990938,1.192698828,0.760457578,0.641169766,0.543523359,0.490839688,0.439272422,0.41573,0.412913984,0.424826641,0.399986953,0.367755547,0.354017188,0.343401719,0.349380859,0.357954219,0.331877258,0.318958805,0.270577828,0.249618266,0.250536617,0.2360745,0.204484727,0.201158656,0.202230852,0.201279438,0.213377656,0.213478172,0.196581281,0.180266313,0.193995547,0.188659945,0.172769711,0.185768555,0.189213555,0.186608148,0.206354414,0.201445781,0.183287992,0.186326898,0.172905375,0.170542734
14.01631797,5.682295313,2.800473828,2.198959609,1.810500078,1.504489453,1.213256641,1.223316172,1.997602813,4.738557422,5.651877109,1.805748906,0.44469875,0.309886859,0.303973516,0.280271859,0.243303703,0.235940438,0.240877695,0.244132594,0.248072328,0.232125852,0.209468594,0.172390547,0.143867352,0.125473383,0.119241156,0.110183305,0.103078695,0.093238469,0.086804367,0.083367648,0.079008227,0.074634859,0.072073125,0.065903,0.062591977,0.060252344,0.062189898,0.062487625,0.059414617,0.057340844,0.058991789,0.061401672,0.059215672,0.056196,0.060301734,0.059912016,0.059319063,0.056729695
29.73126563,8.271609375,4.2492,3.07695,2.107991641,1.850112969,1.547305391,1.270908359,1.985100313,3.020397344,2.395133906,1.209764453,0.564909766,0.44558125,0.406336719,0.377406484,0.366430625,0.388055391,0.46155875,0.456242188,0.447265,0.454749531,0.517321953,0.499994609,0.49945468,0.489024648,0.522129547,0.611775797,0.624197328,0.561631859,0.538755289,0.496032203,0.515303516,0.487624742,0.515472875,0.485594898,0.467884297,0.436257031,0.424184023,0.469918195,0.420889203,0.436224836,0.420690102,0.506345219,0.484893164,0.437780219,0.396060438,0.443412508,0.544588836,0.4425975
