1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
28.12736563,10.67924219,6.030264063,4.600367969,4.765200781,4.105330469,4.671761719,6.602482031,7.662260156,8.53223125,6.248978906,1.730078984,1.222125391,1.028676641,0.797886094,0.698097891,0.542419219,0.457586328,0.396858406,0.344971789,0.263100906,0.214786695,0.195033102,0.184332383,0.163030023,0.1502385,0.144068391,0.140326328,0.142121352,0.143391586,0.14961357,0.12256775,0.105773617,0.106749359,0.112071008,0.11716207,0.125456555,0.120807156,0.102074352,0.102118328,0.123468852,0.113624805,0.087464789,0.116139023,0.119826094,0.102894133,0.084208094,0.082530805,0.104853008,0.088936453
11.98190938,4.180201094,2.274927891,1.901335859,1.439672656,1.356406719,1.778365859,2.205916406,2.882401563,1.414707656,0.569985313,0.306091906,0.238721023,0.238389195,0.227622078,0.227767953,0.226844055,0.216025148,0.196981469,0.167694016,0.14503107,0.127204766,0.122175313,0.100608789,0.092082547,0.077945805,0.075324227,0.076147828,0.070850828,0.076659211,0.11500107,0.211302273,0.122048289,0.058121109,0.052772641,0.047857688,0.045288439,0.046190715,0.045294848,0.042985972,0.040294811,0.040409987,0.039715382,0.039271391,0.038404791,0.037511697,0.035791392,0.03587856,0.03685941,0.034788594
23.74096328,11.51790391,5.484042969,3.730399219,3.703401563,3.99278125,4.005810156,5.429174219,12.99915938,9.8582625,2.989617266,0.901316172,0.701144844,0.668127813,0.611751328,0.596832422,0.553896172,0.549934844,0.512563828,0.401402031,0.308809219,0.227142594,0.195254914,0.169633883,0.169505023,0.162984836,0.152767539,0.145663602,0.134224125,0.122530172,0.125932961,0.122224844,0.109350602,0.106605875,0.099365945,0.096186578,0.085976195,0.075513719,0.076805859,0.077452461,0.076457852,0.072420414,0.076264109,0.069103492,0.059773773,0.068543867,0.071392203,0.071472867,0.073528023,0.061237547
19.55760313,6.420839844,2.815758594,1.499482656,0.982872188,0.777059844,0.624306797,0.522837656,0.441465938,0.473042266,0.463530391,0.409884453,0.438706094,0.487699453,0.432946719,0.320342656,0.259008203,0.212042172,0.198028492,0.180495891,0.1744065,0.154788445,0.150678383,0.139232859,0.131427555,0.122847383,0.116700414,0.114120125,0.104681023,0.107102031,0.097543414,0.096244625,0.094724109,0.084628641,0.085913836,0.087789258,0.09045425,0.098591781,0.08347325,0.079281242,0.084212063,0.080664227,0.080622414,0.07441818,0.074422773,0.081594383,0.074566844,0.080093289,0.074002164,0.068882695
23.02401953,7.422457813,3.367265625,2.671576563,2.079291719,1.522742891,1.947006719,3.359442969,9.223341406,8.355045313,2.098043359,1.060746172,0.89460625,0.715432188,0.485871563,0.346056172,0.313403438,0.313302031,0.29323125,0.253801492,0.215517742,0.193783984,0.177106859,0.153264727,0.149489344,0.139676695,0.1404585,0.131660289,0.120022117,0.124485203,0.118730898,0.108754414,0.102200055,0.100425008,0.103594391,0.100393516,0.107174289,0.102061227,0.103102594,0.098435289,0.096184414,0.092183172,0.088619414,0.082238961,0.079748516,0.083495242,0.089055867,0.081306156,0.084741203,0.086699547
23.26837422,11.82672813,6.943754688,5.505038281,5.877310938,4.229939844,5.984344531,8.92030625,18.14976641,21.38876406,3.654062734,1.342402109,1.188726016,1.093148203,0.968489375,0.937926563,0.862035469,0.855716406,0.844097578,0.700000625,0.634101328,0.711419688,0.675172188,0.558395,0.398772891,0.302839844,0.282849406,0.272510367,0.241783633,0.221986508,0.216441219,0.200946273,0.183045672,0.20057693,0.2044575,0.19791593,0.191907891,0.185024438,0.17460418,0.187453563,0.18809943,0.203118031,0.193027031,0.171616906,0.177170336,0.17779693,0.174831406,0.172177789,0.164739328,0.182326805
12.96443906,4.655376563,2.291799297,1.797340781,1.539210156,1.387573672,1.310207578,1.066407109,0.967960625,1.073442188,0.766384766,0.581775078,0.548377031,0.483255938,0.434564844,0.390137813,0.382018828,0.348656328,0.333998922,0.276402734,0.214799664,0.183897664,0.165159227,0.148037281,0.135898617,0.132204711,0.119334875,0.105310539,0.096600594,0.102544906,0.097388758,0.087355813,0.081234281,0.072425094,0.067990227,0.0616475,0.056740383,0.059378211,0.062306375,0.064492977,0.054317133,0.056620445,0.049050005,0.047879178,0.047557555,0.049242563,0.045748611,0.04792463,0.047433272,0.046504483
18.23107422,6.37350625,2.597458594,1.7628725,1.521979375,1.198214688,1.315484063,2.073600078,4.593807031,4.087804688,3.453574219,1.459179453,0.61101375,0.433096797,0.388778125,0.34651375,0.306931172,0.265021016,0.217524688,0.192579555,0.173498008,0.135333422,0.111204414,0.100878953,0.089227336,0.089090969,0.08101043,0.072253633,0.068514828,0.073242641,0.0689705,0.066611211,0.066245125,0.064542406,0.062850117,0.065605844,0.065061758,0.058622508,0.056112109,0.056466672,0.056416227,0.058013836,0.05727218,0.057774164,0.056133758,0.053633797,0.05086232,0.052689656,0.05376218,0.057937969
32.3790625,16.99264375,9.196613281,7.012209375,5.809443672,4.568714531,4.826046016,5.861230703,8.305487188,6.90132375,4.912983281,2.863945391,2.209826953,2.248800703,2.318235,1.962872266,1.370836719,1.104261953,0.987631328,0.89764125,0.850873672,0.858510313,0.622462109,0.495516719,0.35751125,0.259541195,0.229568922,0.193536227,0.171412094,0.152527008,0.14674468,0.138432703,0.135657422,0.136762797,0.118892227,0.111145508,0.106077742,0.104164773,0.099054945,0.093682109,0.093678805,0.097886039,0.097328336,0.091062766,0.094281156,0.094346188,0.091180672,0.088312148,0.08754293,0.083014617
23.0734,7.21378125,3.428575781,2.324196875,1.668312031,1.660539844,1.958372656,1.896599922,2.285808828,2.481032813,1.302697578,0.733978594,0.735214219,0.706930469,0.605105156,0.484013594,0.409390156,0.315912188,0.292688984,0.249858203,0.185828016,0.150816914,0.131692367,0.122551219,0.108919125,0.102749383,0.094609984,0.088967125,0.091702813,0.087903625,0.084926781,0.064419484,0.060421688,0.056190969,0.053748125,0.050862359,0.048315242,0.043347539,0.040823195,0.038636133,0.039183375,0.037225188,0.035903977,0.035961375,0.036131988,0.034632138,0.035972289,0.038435609,0.036532344,0.034123185
14.19878359,6.341242969,3.262684375,2.428529531,2.838771563,2.768683359,2.798696016,4.419438203,14.05224063,8.04148,1.449978281,0.718810781,0.518012656,0.558615313,0.502931875,0.451775938,0.463178359,0.533569375,0.468061641,0.315921289,0.254742594,0.204726289,0.155987023,0.159847492,0.148389523,0.125751328,0.124815539,0.11997693,0.10287225,0.09076682,0.082903625,0.086961195,0.084403391,0.089286547,0.085723008,0.073908625,0.072830273,0.06720382,0.072952227,0.065806234,0.059731227,0.063381203,0.060244398,0.058282625,0.053606305,0.055756586,0.057294148,0.064129734,0.061617117,0.056590688
14.90193359,4.505145313,2.121467969,1.5132175,1.430808281,1.272173203,1.287326484,2.492771875,5.130238281,4.042948438,1.302423438,0.548618828,0.444359141,0.395091641,0.378999766,0.375426484,0.348059219,0.289376406,0.257106563,0.234140156,0.164464516,0.142469602,0.135202797,0.124658875,0.114391523,0.106368211,0.095133836,0.093877508,0.094480711,0.090003852,0.094870992,0.101692406,0.082741922,0.068996109,0.061084914,0.051798023,0.052837516,0.055316484,0.051899039,0.053119289,0.050166078,0.047772906,0.045014445,0.044404867,0.04433643,0.043094602,0.045152367,0.043868281,0.044212703,0.044272422
16.97363203,7.408688281,4.200658594,3.372216406,2.136411719,1.439746953,1.565573906,2.422519766,4.554268281,4.875495469,1.915440469,0.667947969,0.482715703,0.490405703,0.543375625,0.578815781,0.548731719,0.519370078,0.558893516,0.567447266,0.463275703,0.356920781,0.283646297,0.226295617,0.172361938,0.150186859,0.122720398,0.105068055,0.095551992,0.091797656,0.086735453,0.093494813,0.088318664,0.077558289,0.071280828,0.06985318,0.065919023,0.057162375,0.053411922,0.054314406,0.049928328,0.046986453,0.044509016,0.040063586,0.044033266,0.040851477,0.036849023,0.036022563,0.035614906,0.035271375
16.59173203,7.004270313,4.258342188,3.350910156,2.579387969,2.218937188,2.751551172,4.495218906,10.91041484,14.76893906,5.023339375,1.109680469,0.680270156,0.552729063,0.520593672,0.577503984,0.628582266,0.701316484,0.751751563,0.648338359,0.518665234,0.414204766,0.369807109,0.344595859,0.309299586,0.286634086,0.274677852,0.255890188,0.249751133,0.234287891,0.221202359,0.211617945,0.188329898,0.191508813,0.205942953,0.206807031,0.198821672,0.190532102,0.189430328,0.179032523,0.172566023,0.177206742,0.188271641,0.184001031,0.184518461,0.172694586,0.163978086,0.156925336,0.151898461,0.162494461
17.99702109,6.4720625,2.755556953,1.938180156,1.831423281,1.502201328,1.316555313,1.461430859,2.32460625,5.76775,8.206257031,3.338145078,0.643795086,0.328482242,0.296117523,0.276105016,0.232088031,0.224355758,0.22538375,0.209566914,0.232781852,0.24543882,0.202743516,0.147004977,0.110588031,0.095492461,0.085685609,0.083432641,0.074948453,0.0686105,0.065436414,0.061640586,0.05800482,0.054657922,0.050921734,0.046220258,0.044322594,0.043730406,0.040868219,0.037442469,0.036575008,0.038812547,0.03836306,0.035797766,0.038560123,0.037079136,0.033008287,0.032879025,0.033497205,0.034068649
33.64782031,15.99317891,12.75410859,5.834494531,5.317922656,4.193800781,4.825085156,7.23726875,5.798139844,22.08232734,22.44329375,2.759796016,0.958305781,0.666458984,0.57901,0.616576094,0.610134844,0.660471016,0.801705,0.711154063,0.782781953,0.588594844,0.458670156,0.382633906,0.318376953,0.299506719,0.275226617,0.3268555,0.320342188,0.329910641,0.330225508,0.279310414,0.249774102,0.258335805,0.248516297,0.235386773,0.245157047,0.230439656,0.227268852,0.267294578,0.260572164,0.248227016,0.289550953,0.256492891,0.25029007,0.240252078,0.247120859,0.297863602,0.300002828,0.232774367
19.13606172,9.496995313,5.417360156,3.401591406,2.557659141,2.401611797,4.353710156,7.653021094,13.38884297,8.537382031,1.860051797,0.672942734,0.510049766,0.532346172,0.53058375,0.582417734,0.621087813,0.567843047,0.521998438,0.445322734,0.353758125,0.299341156,0.256099023,0.231376398,0.232626578,0.224043125,0.211309586,0.195198359,0.183243938,0.162999367,0.173934891,0.197078313,0.198299633,0.166423125,0.156707172,0.166857984,0.1702375,0.154267789,0.135234188,0.134997188,0.141858031,0.170713938,0.18090318,0.171605773,0.154800664,0.141024,0.164638344,0.17494875,0.154471102,0.145064047
22.77387813,7.678717969,3.144425,2.195096094,1.663711719,1.344910234,1.252144375,1.49028,2.165777188,4.077175,2.516659375,0.697359766,0.398605234,0.304527422,0.288051484,0.299277031,0.290253906,0.303310156,0.308399766,0.30967125,0.251706867,0.182146844,0.139851922,0.118926781,0.107205523,0.099344188,0.083424297,0.07600375,0.069858664,0.068959938,0.064940797,0.060371922,0.053175367,0.050076773,0.045163898,0.040574984,0.037350047,0.035021547,0.033282984,0.033709219,0.032281781,0.030712295,0.030584602,0.030282016,0.030303823,0.028850759,0.028444166,0.027612655,0.028284959,0.025778857
18.89957109,8.196763281,4.733164063,3.942628125,2.840353125,2.861802344,5.696292188,11.11607734,18.03553281,7.277996094,1.643594609,0.902299609,0.722849141,0.676882734,0.655054688,0.573423359,0.512048125,0.476307422,0.385032656,0.306808047,0.258131328,0.235066172,0.200711172,0.173866,0.155168195,0.142327195,0.125573227,0.120503102,0.104851656,0.098481008,0.093083289,0.084984227,0.087656867,0.077484813,0.06790175,0.065642828,0.067214484,0.064230008,0.057821164,0.053972633,0.054351734,0.049101922,0.045601953,0.048289516,0.046552352,0.049906266,0.051849516,0.047883609,0.050615594,0.049104703
28.62872344,10.41902969,3.920164844,2.861394531,2.554828125,2.205865547,3.017323594,6.7667625,10.78554844,19.10079453,13.57524844,2.93387625,1.203953516,0.691724609,0.569830391,0.553594609,0.522028047,0.500095469,0.471762734,0.433702422,0.361741406,0.314994766,0.256987773,0.204233031,0.180419797,0.172318422,0.148828844,0.144758594,0.151328031,0.149732773,0.155719617,0.148935609,0.131811148,0.129454641,0.151371273,0.145879664,0.131893906,0.140905258,0.125808859,0.124625133,0.129401461,0.121658719,0.122404297,0.151413711,0.165414016,0.150086109,0.163289414,0.161845742,0.156049992,0.142528211
28.50452266,9.190063281,4.593825,3.385772656,2.980078594,2.709175547,2.031737813,2.099514141,3.155171094,2.816173438,1.908866719,1.4667075,1.170946875,0.975522734,0.718429219,0.476678516,0.365255547,0.331225625,0.302505234,0.276517734,0.215814344,0.191313734,0.17189907,0.162968938,0.145330844,0.127769148,0.110106688,0.112440867,0.108763109,0.105680742,0.09691375,0.085173453,0.07306425,0.072868469,0.069214563,0.075320156,0.076872938,0.072568078,0.072167961,0.0665455,0.062557234,0.055032242,0.057479797,0.054754492,0.054393508,0.062224297,0.063064695,0.054460164,0.052307195,0.053887883
17.9040875,5.158935938,2.525155234,1.776653828,1.298383281,1.026491484,0.965368125,1.014764453,1.528264453,2.544898516,2.054803828,0.661085234,0.381814375,0.3485175,0.335016484,0.303600547,0.276456875,0.257530078,0.23550925,0.236866422,0.226219992,0.196100484,0.166917383,0.144845039,0.134932961,0.126145484,0.120625594,0.109909172,0.108368203,0.113650867,0.128288289,0.102976195,0.081800664,0.077111203,0.076612977,0.074459625,0.071859633,0.070964531,0.066419883,0.068395531,0.070939,0.062049328,0.062947438,0.063127016,0.056903672,0.06024168,0.062666453,0.057498547,0.051614731,0.053084245
20.03082734,8.468057813,4.544271094,3.497811719,2.222344219,1.876444766,2.128729688,2.295492188,1.973401094,2.145586719,1.524527734,1.111557578,0.897441328,0.770457969,0.601754297,0.430787656,0.379344063,0.360138828,0.323948672,0.321335641,0.305860984,0.24920625,0.21650982,0.192601063,0.169640477,0.164811781,0.147856945,0.133266953,0.135100297,0.121954984,0.119935422,0.109599859,0.095004383,0.091996234,0.090970633,0.087256227,0.102648102,0.093245133,0.090524164,0.095588602,0.105251148,0.089047828,0.084910453,0.089484953,0.088245961,0.086004047,0.08971218,0.081417406,0.090437453,0.089673055
17.75581484,7.374690625,4.026039063,4.621382813,4.569270313,3.185710938,4.563694531,7.358260156,14.73967813,18.55243906,4.511107813,1.464519922,0.999027109,0.783426797,0.631065938,0.527252656,0.558310625,0.657028594,0.873925156,0.709473438,0.497147891,0.329656172,0.246323969,0.218492422,0.201505297,0.201224477,0.202945766,0.204021445,0.207662758,0.180915313,0.179182523,0.165927602,0.149638313,0.166335773,0.167293656,0.156885852,0.133000375,0.123803281,0.123654695,0.109123117,0.112583172,0.110561805,0.104702148,0.105413383,0.105325648,0.100798594,0.103512867,0.109806641,0.10168182,0.094677344
21.03278672,9.90386875,4.497125,3.618121094,4.060703125,4.348219531,4.544178906,6.650699219,12.78805,7.253603906,2.366997266,0.918031016,0.536413984,0.469216953,0.414373125,0.406730781,0.406102109,0.425951484,0.373482969,0.307430469,0.259000313,0.223490055,0.210871266,0.194319313,0.176892516,0.171263492,0.151985148,0.140719281,0.131470938,0.127834742,0.130393633,0.138789859,0.137354719,0.114416734,0.09962893,0.096298016,0.089181844,0.088298148,0.084639,0.074307164,0.077802391,0.078836766,0.080918688,0.074077227,0.076418,0.076004984,0.068075086,0.071054469,0.069999688,0.069456078
21.64072578,7.311989063,3.307603125,2.688179688,2.557978906,1.922978984,1.388460859,1.084227344,0.731509453,0.649776016,0.712961563,0.806582813,0.805596875,0.693404688,0.676792344,0.551932422,0.442290469,0.385777422,0.376620781,0.329879297,0.301968281,0.287384219,0.274384219,0.243164445,0.221633375,0.203714008,0.174648453,0.167610961,0.17788357,0.208568039,0.211954422,0.153586875,0.134827789,0.123783992,0.106377633,0.11323668,0.120869773,0.104555773,0.103035164,0.09757068,0.089007227,0.083493523,0.09140175,0.084912031,0.083531055,0.08305975,0.082162078,0.076668055,0.07103518,0.078126367
22.10525313,7.265267188,3.093609375,2.271415625,1.709183516,1.399152266,1.513861406,1.912789219,3.107998438,3.940672656,1.915471563,0.670430313,0.443013594,0.316077578,0.302461406,0.278056328,0.282223438,0.287602656,0.282213281,0.262962188,0.2182075,0.178299898,0.166123414,0.143789781,0.12514957,0.115624492,0.100563414,0.081392641,0.071574563,0.063046625,0.058683258,0.052027727,0.045140234,0.043357211,0.042648906,0.037938852,0.034872125,0.036714047,0.032951773,0.030827086,0.030388406,0.028057277,0.027222769,0.026435864,0.025934585,0.023752373,0.022680441,0.023943611,0.022481063,0.023070157
18.43844844,5.56910625,2.649839453,1.853918828,1.671361641,1.523186719,1.335991641,1.479523438,2.844578125,4.085930469,1.820033438,0.637903047,0.487186563,0.477147109,0.432936484,0.400103906,0.386789375,0.36687125,0.367083594,0.317516305,0.280822484,0.262299477,0.230332211,0.204030711,0.196150469,0.185770266,0.176278258,0.161828219,0.165284039,0.165362344,0.168649336,0.173765258,0.165418156,0.159610523,0.140124664,0.148157047,0.153878141,0.155516555,0.151369906,0.150043516,0.153611,0.148938781,0.148783578,0.141806648,0.139446414,0.143882984,0.138256461,0.148259281,0.142178781,0.137517484
47.12457813,10.72446094,5.291441406,4.099870313,3.828482813,3.043527344,3.230767969,5.599485938,14.85266406,12.72255391,4.232778906,1.740630781,1.275535547,0.977573281,0.768414219,0.713529844,0.612302891,0.508814375,0.411427891,0.349144477,0.297762539,0.266168258,0.206418602,0.170636477,0.149529938,0.150792633,0.135930828,0.13547118,0.125612836,0.116326664,0.110895852,0.103775063,0.114195125,0.103689172,0.092835375,0.090303328,0.081124859,0.090174609,0.09286707,0.079617289,0.071076414,0.074700195,0.085031508,0.075904531,0.065085141,0.063292633,0.069548461,0.072185477,0.064945984,0.061742617
20.50920313,8.952382031,5.212128125,3.404782813,1.781641875,1.333913516,1.328865313,2.629578906,7.404403906,4.642497109,1.307515703,0.468019609,0.387075234,0.370426719,0.349304766,0.335295,0.316060156,0.307852969,0.268398359,0.20594857,0.174964836,0.147032172,0.122133609,0.118413883,0.109298734,0.09963775,0.091312898,0.080053344,0.088857672,0.093724711,0.077336539,0.058540453,0.055612875,0.057941445,0.056587352,0.049490086,0.040083023,0.03906068,0.037276195,0.03667157,0.036148375,0.033619852,0.031243356,0.031971438,0.032170438,0.031592141,0.030348969,0.027660661,0.025843193,0.026798552
14.11893047,6.536454688,3.544678906,3.048725,2.821013359,2.123467031,2.131977578,4.693794531,9.363807031,6.744278906,1.750095391,0.926572813,0.924619063,0.861764375,0.848120391,0.869711016,0.785563438,0.697421953,0.755250781,0.810414453,0.499897266,0.412085469,0.350400156,0.247756344,0.257952266,0.241081172,0.214125602,0.225904859,0.213477156,0.20199757,0.183001438,0.211675563,0.190782195,0.16445075,0.126514813,0.14151025,0.188314484,0.168546617,0.135570703,0.138114031,0.14297743,0.12018657,0.099568891,0.107499039,0.111847031,0.128226313,0.126444328,0.141694016,0.144938391,0.104665188
24.94157422,7.269957813,3.890304688,3.835628125,2.93375625,2.203894453,1.730762891,1.304022344,1.653739297,4.989784375,4.250544375,1.226102578,0.626269375,0.530100625,0.488231719,0.522042188,0.512378516,0.508359688,0.492647422,0.432179922,0.394565547,0.31562143,0.255222219,0.213256406,0.176768164,0.159698305,0.137483523,0.124201141,0.108973734,0.10604318,0.086801672,0.075790469,0.067863648,0.062199023,0.062153305,0.05725875,0.053230484,0.049478625,0.047266023,0.044364891,0.043965313,0.04314257,0.039743461,0.037506063,0.035767242,0.031500758,0.034993117,0.03414266,0.033348456,0.034182365
10.74111953,4.733408594,2.484704688,1.830212266,1.387561875,1.130343984,1.086885781,1.003900078,1.190911016,1.260073203,0.747283359,0.448138828,0.278157031,0.246018281,0.237004063,0.227713359,0.232725469,0.221147016,0.222865219,0.219412406,0.200224211,0.1692325,0.149959156,0.148934023,0.140134766,0.132944242,0.120929016,0.120597719,0.139814469,0.215664578,0.237382242,0.153858461,0.107271086,0.094689836,0.09277193,0.087761977,0.093987617,0.088992266,0.076450109,0.065095828,0.063624305,0.064766352,0.060833828,0.056874438,0.059686727,0.061136977,0.069118258,0.074209078,0.062304234,0.061511883
23.10534531,14.80307422,9.5754625,6.855746094,6.226052344,5.305504688,5.146592969,5.680665625,12.37129922,31.13168125,17.89583984,4.226622813,1.410322969,1.080643047,0.817628516,0.72381375,0.639088047,0.661636406,0.906032969,0.796793906,0.514808125,0.328571797,0.255158305,0.233784516,0.219963211,0.206943383,0.189655555,0.208135992,0.207498328,0.189053344,0.199160961,0.165561578,0.143618023,0.13214807,0.126698609,0.119248789,0.109494602,0.106384109,0.098344688,0.080511195,0.084353297,0.082974281,0.081810938,0.079902641,0.083941984,0.081774813,0.085933938,0.090862336,0.080398586,0.068857344
29.31980859,11.62497969,5.128777344,3.505494531,3.265731328,2.991636172,3.797823828,6.218323125,12.57873281,7.320238047,1.634064453,0.905653984,0.684562266,0.555964688,0.471106016,0.406152109,0.348513984,0.306542469,0.266019102,0.234045219,0.21592893,0.189075656,0.176321539,0.160256672,0.152555742,0.143687695,0.13635093,0.123792297,0.114694234,0.112464234,0.104948336,0.100534484,0.102568688,0.088567703,0.081326656,0.08048632,0.082741039,0.085312203,0.080260133,0.073267047,0.067796977,0.067933344,0.069422813,0.067108547,0.062909484,0.06191707,0.05943518,0.060770969,0.060719211,0.059331336
47.29857813,13.457475,6.403680469,5.408090625,4.401445313,4.502920313,6.073514844,13.9206125,16.42659219,4.65165,1.505533516,1.288311797,1.186504922,1.237247031,1.062717734,0.855347891,0.636378984,0.563702656,0.406293359,0.350713047,0.299646172,0.304570078,0.291002813,0.262420883,0.224633008,0.205071609,0.184463273,0.164805,0.131789531,0.130051102,0.118558367,0.105236836,0.110933852,0.108959984,0.102562508,0.110292305,0.119394969,0.116387852,0.107282914,0.094417016,0.101359789,0.096802867,0.112973289,0.106012391,0.110678227,0.107945203,0.124364273,0.128641625,0.114190758,0.095804586
